booked_y_n,LeadId,Surname,months_since_lead_gen,lead_gen_channel,Gender,Age,City,airline_loyalty_tier,no_of_family_members,is_6M_enquiry,is_3M_active
0,15602456,Afanasyev,6,Direct,Female,47,Delhi,None,2,1,1
0,15721569,Chialuka,4,Direct,Female,55,Mumbai,Base,1,1,0
0,15573798,Yermolayev,2,Networks,Female,36,New Delhi,None,2,0,1
0,15638272,Tien,4,Organic,Male,32,Delhi,None,1,1,1
1,15799859,Lucchesi,5,Networks,Male,50,Delhi,Platinum,1,0,1
0,15599152,Lai,4,Networks,Male,31,Hyderabad,Gold,1,0,0
0,15737909,Bates,5,Networks,Male,44,Bangalore,Base,2,0,1
1,15646190,Saunders,4,Networks,Female,56,Kolkata,Base,1,0,0
0,15711249,Chukwuemeka,3,Organic,Male,22,Delhi,None,2,0,1
0,15671987,Meagher,3,Organic,Male,35,Mumbai,Gold,1,0,1
0,15812766,Golubeva,2,Organic,Male,40,New Delhi,Gold,1,0,0
0,15778589,Collier,4,Networks,Male,34,Surat,Base,2,1,1
0,15750104,Chan,5,Direct,Male,43,Chennai,Silver,2,0,1
1,15784526,Chen,4,Networks,Male,44,Chennai,None,1,1,0
0,15646563,Wright,5,Networks,Female,35,Ahmedabad,None,1,1,0
0,15744423,Cocci,3,Networks,Male,32,Chennai,None,2,0,1
0,15593694,Williams,6,Networks,Male,49,Mumbai,None,2,0,0
1,15785367,McGuffog,4,Networks,Female,56,Delhi,None,1,0,0
0,15687765,Chukwujamuike,3,Direct,Female,42,Delhi,None,1,0,1
0,15789014,Scott,3,Networks,Female,26,New Delhi,Base,1,0,1
0,15703177,Bell,4,Networks,Female,35,Bangalore,None,1,1,1
0,15660263,Olisaemeka,4,Networks,Male,40,Delhi,None,2,0,1
1,15776545,Napolitani,4,Networks,Male,28,Cochin,Platinum,1,1,0
0,15683276,Sargood,4,Organic,Female,37,Cochin,Silver,2,1,1
0,15599272,Harrington,5,Networks,Female,36,Hyderabad,Gold,1,1,1
0,15589541,Sutherland,3,Networks,Female,27,Bangalore,None,2,1,0
0,15608804,Allan,6,Direct,Male,49,Mumbai,Silver,1,1,1
0,15645820,Folliero,4,Networks,Male,27,Surat,None,2,0,1
0,15659031,Mordvinova,4,Networks,Female,36,Mumbai,Silver,2,1,1
1,15790113,Schofield,4,Direct,Female,71,New Delhi,Base,1,0,1
0,15652289,Williams,4,Networks,Male,47,Delhi,None,2,0,1
0,15605341,Baird,4,Networks,Female,58,Mumbai,None,1,1,1
1,15697844,Whitehouse,5,Organic,Female,32,Cochin,None,1,0,1
0,15652048,Thompson,3,Direct,Male,44,Surat,None,2,1,1
1,15587038,Ogochukwu,4,Organic,Female,32,Bangalore,None,1,1,1
0,15660528,Niu,4,Organic,Male,27,Delhi,None,2,0,1
1,15700300,Okoli,4,Direct,Female,44,Delhi,Silver,1,1,0
1,15642001,Lorenzen,3,Direct,Male,44,Ahmedabad,Base,1,0,1
0,15580366,Okechukwu,3,Direct,Male,54,Delhi,Base,2,1,1
0,15657228,Anderson,3,Direct,Male,37,Ahmedabad,None,2,1,0
0,15729377,Ku,5,Networks,Male,36,Hyderabad,None,2,1,1
0,15686913,Kung,5,Networks,Male,38,Kolkata,None,1,0,1
0,15631267,Lu,4,Networks,Male,50,New Delhi,Gold,2,1,1
0,15632275,Trevisano,5,Networks,Male,29,Bangalore,None,1,0,1
1,15715907,Onwubiko,4,Networks,Male,64,Ahmedabad,Base,1,0,1
0,15764841,Vidler,4,Networks,Female,35,Kolkata,Silver,1,1,1
0,15748649,Shen,4,Networks,Male,40,Mumbai,None,1,0,1
1,15771409,McGregor,3,Networks,Male,58,Surat,Gold,1,0,1
0,15779207,Nnamdi,2,Direct,Male,30,Bangalore,Base,2,1,1
0,15814116,Castiglione,3,Networks,Female,42,Surat,None,2,0,1
0,15665087,Bergamaschi,3,Direct,Female,26,Mumbai,Base,1,1,1
0,15611189,Allingham,4,Organic,Male,43,Hyderabad,None,1,0,0
1,15729718,Stelzer,4,Networks,Male,41,New Delhi,None,3,0,0
0,15733602,Rubin,6,Organic,Female,72,Bangalore,None,2,1,0
0,15620103,Ho,4,Networks,Female,40,Mumbai,Platinum,1,1,1
0,15770406,Watson,3,Direct,Male,35,Ahmedabad,Base,1,1,0
0,15800554,Perry,6,Networks,Female,81,Hyderabad,None,2,1,1
0,15611409,Sun,4,Organic,Male,35,Kolkata,None,2,0,0
0,15646535,Harrell,3,Networks,Male,46,Chennai,Base,1,0,1
0,15575430,Robson,3,Networks,Female,33,Hyderabad,Base,1,1,1
0,15711299,Wilson,5,Direct,Female,52,Mumbai,Silver,1,1,0
0,15642063,Kelechi,4,Networks,Male,40,New Delhi,Platinum,1,0,0
0,15706602,Bates,5,Organic,Female,33,Hyderabad,Base,2,1,0
1,15592773,Eberegbulam,4,Direct,Female,51,Kolkata,Base,3,0,0
0,15786539,Olisaemeka,6,Networks,Male,32,Hyderabad,None,2,1,1
0,15737542,Davey,4,Direct,Female,36,Cochin,None,1,0,1
1,15590234,De Luca,4,Networks,Female,42,Hyderabad,None,1,0,1
0,15773776,Ho,4,Networks,Female,38,New Delhi,None,1,1,1
0,15728082,Vasiliev,4,Organic,Male,28,New Delhi,None,2,0,1
0,15609987,Smith,5,Networks,Male,42,Bangalore,Base,1,0,1
0,15735330,Sung,3,Networks,Male,37,Hyderabad,None,1,0,1
0,15649430,White,5,Networks,Male,28,Delhi,None,2,1,1
0,15768777,Wang,3,Organic,Female,34,Delhi,None,2,1,1
0,15777893,Davide,5,Networks,Male,43,Hyderabad,None,2,0,1
0,15791326,Nnamdi,3,Networks,Male,34,Chandigarh,None,1,0,0
0,15615176,Welsh,5,Networks,Male,26,Surat,None,2,0,1
0,15735221,Sousa,4,Networks,Female,42,Cochin,None,2,0,1
0,15617991,Andrews,3,Networks,Male,29,Delhi,Silver,1,1,1
0,15658504,Chiawuotu,3,Direct,Female,62,Ahmedabad,Silver,2,1,0
1,15785705,Thomson,5,Direct,Female,44,Cochin,Base,1,0,1
0,15801817,Carpenter,4,Networks,Female,38,Surat,Base,1,1,1
0,15752578,Yefimova,4,Networks,Female,37,Bangalore,Silver,2,0,1
0,15781574,Ma,4,Organic,Male,76,Ahmedabad,Silver,1,1,1
0,15792107,Black,5,Organic,Female,35,Mumbai,None,1,1,1
1,15569917,Obijiaku,5,Organic,Male,30,New Delhi,None,2,0,0
0,15721504,King,5,Organic,Male,41,Chandigarh,None,2,0,1
1,15757306,Miller,5,Organic,Male,49,Chandigarh,None,3,1,1
0,15647295,Chin,2,Networks,Male,34,Ahmedabad,None,2,0,1
1,15642098,Cox,4,Organic,Female,36,Kolkata,Base,2,0,1
0,15696120,Wallace,5,Organic,Female,30,Bangalore,None,2,0,1
0,15675176,Price,3,Networks,Male,51,New Delhi,Silver,1,1,1
0,15700046,Yuan,4,Networks,Male,41,Delhi,None,2,0,1
0,15782089,Mullen,4,Networks,Male,33,New Delhi,None,1,0,1
0,15706394,Howell,4,Networks,Male,53,Surat,None,2,1,0
1,15759387,McIntosh,3,Direct,Male,38,Hyderabad,None,1,1,1
1,15623369,Clifton,5,Networks,Male,52,Cochin,None,1,0,1
1,15732943,Okwuoma,3,Organic,Male,36,Delhi,None,1,0,1
1,15750545,Chidiebere,4,Networks,Male,44,Chennai,None,4,0,0
0,15809909,Fan,2,Organic,Female,54,Delhi,None,2,1,1
0,15642448,Onyemauchechukwu,4,Organic,Male,28,Mumbai,Base,1,1,1
1,15791944,Harker,4,Networks,Male,32,Surat,Platinum,3,0,1
1,15768342,Bolton,5,Networks,Male,52,Mumbai,None,3,1,1
0,15567919,Lazarev,3,Direct,Male,37,Mumbai,Platinum,2,1,0
0,15674750,Alexeyeva,2,Organic,Female,37,Mumbai,None,2,0,1
0,15778345,Stevens,5,Networks,Female,33,Hyderabad,None,1,0,1
0,15687634,Glover,3,Direct,Male,49,Chennai,None,1,1,1
0,15666096,Ibekwe,4,Organic,Male,27,Delhi,None,1,1,0
0,15581700,Paterson,4,Direct,Male,43,Chandigarh,None,1,1,1
0,15656417,Marsh,3,Networks,Female,39,Hyderabad,Silver,2,0,1
0,15649101,Reeves,4,Networks,Male,40,Cochin,Silver,1,0,0
1,15781975,Rees,5,Networks,Male,34,Chandigarh,None,1,1,0
0,15700511,Hanson,5,Direct,Male,42,Ahmedabad,Platinum,2,1,1
0,15770255,Onwughara,5,Direct,Female,33,Cochin,None,1,0,0
0,15643574,Odinakachukwu,4,Networks,Male,26,Mumbai,None,2,0,1
0,15595010,Huang,4,Organic,Female,39,Ahmedabad,None,2,0,0
1,15580579,Trevisani,2,Networks,Female,40,Hyderabad,None,1,1,1
0,15748532,Dale,6,Organic,Male,42,Cochin,None,1,1,1
0,15773789,Pavlova,3,Organic,Female,38,Surat,None,1,0,1
0,15600027,Meng,3,Organic,Male,33,Hyderabad,None,2,1,1
0,15620832,Dean,5,Networks,Female,35,Kolkata,None,2,1,0
1,15568819,Chiganu,4,Direct,Female,42,Mumbai,Silver,3,1,1
0,15748691,Lung,5,Organic,Female,30,Hyderabad,Gold,1,1,0
0,15583552,Donaldson,4,Direct,Male,44,Chandigarh,None,1,0,1
0,15588019,Li Fonti,2,Networks,Male,28,Surat,None,1,0,1
0,15713250,Izmailova,3,Networks,Male,33,Mumbai,None,2,1,1
0,15569595,Walker,4,Networks,Female,50,New Delhi,None,1,0,1
0,15794868,Nnonso,3,Direct,Male,40,Cochin,Silver,2,1,1
0,15576680,Stevenson,5,Networks,Male,29,Delhi,None,2,0,0
1,15613699,Schnaars,2,Networks,Female,60,Surat,None,1,0,1
1,15609758,Geoghegan,3,Networks,Female,45,Surat,Gold,1,0,1
0,15762392,Ilyina,4,Organic,Male,30,Hyderabad,Base,1,1,1
0,15693382,Muir,6,Networks,Male,31,Ahmedabad,None,1,1,0
0,15791769,Gardener,4,Networks,Female,29,Ahmedabad,Base,1,0,1
1,15712483,Chidi,4,Organic,Female,28,Delhi,None,2,0,1
1,15636454,Fu,4,Networks,Female,60,New Delhi,None,1,0,1
0,15710138,Sun,5,Organic,Male,39,New Delhi,None,2,1,0
0,15571571,Ting,4,Direct,Female,31,Chandigarh,Silver,3,1,1
0,15638751,Ashton,6,Organic,Female,41,Chennai,None,2,0,1
0,15598574,Uwakwe,4,Organic,Female,31,Chennai,None,2,1,0
0,15796787,Vassiliev,4,Networks,Male,46,Kolkata,None,1,0,1
0,15615670,Kazakova,5,Networks,Male,36,Chennai,Base,1,1,1
0,15705506,Perry,5,Organic,Male,38,Surat,None,2,0,0
0,15599535,Howell,4,Organic,Male,28,Chennai,Silver,1,1,1
0,15768449,Ricci,4,Networks,Female,37,Surat,None,2,1,1
0,15725002,Smith,5,Networks,Male,37,Surat,None,2,0,1
0,15611682,Rossi,3,Organic,Male,37,New Delhi,Platinum,1,1,1
0,15749964,Jones,4,Networks,Female,27,Delhi,None,2,0,1
0,15678779,Quezada,3,Networks,Male,33,Surat,None,2,1,0
0,15752601,McCulloch,3,Networks,Female,40,Surat,None,2,0,0
0,15758477,Tobeolisa,3,Networks,Female,32,Bangalore,None,2,0,1
0,15629133,Black,3,Networks,Female,27,Ahmedabad,None,2,0,1
0,15604963,Fraser,4,Networks,Male,39,Chennai,None,2,0,0
0,15796413,Green,5,Networks,Male,46,New Delhi,None,2,0,1
0,15812470,Allan,5,Networks,Male,61,Chennai,None,2,1,0
0,15587443,Akudinobi,5,Networks,Female,69,Hyderabad,None,2,1,1
0,15689692,Walker,3,Direct,Male,19,Chandigarh,Gold,1,1,1
0,15779586,Olisaemeka,6,Direct,Female,46,Chandigarh,Base,2,0,1
0,15667588,Arcuri,4,Organic,Female,40,Chandigarh,None,1,1,1
0,15624423,Liu,6,Networks,Male,28,Mumbai,None,1,0,1
1,15591107,Flemming,5,Direct,Female,68,Chandigarh,Base,1,0,0
0,15748986,Bischof,5,Direct,Male,42,Mumbai,Platinum,2,1,1
0,15793896,John,4,Organic,Male,40,Surat,None,1,1,1
0,15620570,Sinnett,5,Networks,Male,43,Delhi,Platinum,1,0,1
1,15727811,Ts'ui,4,Direct,Female,47,Kolkata,Base,1,0,0
0,15707681,Pokrovsky,3,Direct,Male,38,Ahmedabad,None,2,1,0
0,15702030,Azarov,3,Networks,Female,29,Bangalore,None,1,0,1
1,15673238,McCarthy,3,Direct,Female,59,Mumbai,Gold,2,0,1
0,15604196,Simpson,5,Networks,Male,32,New Delhi,Platinum,1,1,1
0,15769356,Stevenson,3,Direct,Female,23,Chandigarh,Base,2,1,1
0,15665590,Moore,3,Networks,Male,46,New Delhi,None,2,1,1
0,15572361,Chill,5,Direct,Female,34,Bangalore,Platinum,1,0,1
0,15667460,Moore,5,Networks,Male,31,Ahmedabad,None,2,1,1
0,15654760,Su,6,Networks,Male,40,Hyderabad,None,1,1,1
0,15632669,Rees,5,Organic,Female,32,Delhi,None,2,1,1
0,15613673,Lung,4,Networks,Male,28,Ahmedabad,None,1,0,1
0,15698522,Thomas,4,Direct,Male,39,Ahmedabad,Silver,2,0,1
0,15741633,Fuller,3,Organic,Male,32,Cochin,Gold,1,1,1
0,15674583,Trevisani,5,Networks,Male,25,Kolkata,None,1,1,1
0,15665374,Dumolo,4,Organic,Female,31,Chennai,None,2,0,0
0,15588854,Wu,5,Networks,Female,31,Chandigarh,Base,1,1,1
0,15810716,Kerr,5,Direct,Male,42,Mumbai,Gold,2,0,1
0,15776921,Geoghegan,2,Direct,Male,45,Chennai,None,2,0,0
0,15569394,Bailey,5,Networks,Male,24,Bangalore,Gold,2,0,1
1,15788215,Hsia,3,Organic,Female,30,Chennai,Base,1,0,0
0,15641007,Holden,4,Networks,Female,38,Delhi,None,1,1,1
0,15594651,Milani,5,Networks,Male,38,Delhi,Base,1,1,0
0,15575146,Jamieson,2,Direct,Male,51,Mumbai,Base,2,1,1
0,15608916,Ndubueze,3,Networks,Male,40,Surat,Gold,1,1,1
1,15666297,Abramova,5,Organic,Female,53,Chandigarh,None,3,0,0
0,15598586,Wetherspoon,4,Networks,Male,31,Cochin,Base,1,1,1
0,15665014,Middleton,2,Organic,Male,36,Chennai,None,2,0,1
1,15701738,Arcuri,4,Direct,Male,44,Bangalore,Base,1,1,1
1,15650591,Calabrese,6,Direct,Male,50,Cochin,Base,1,1,1
0,15652667,Hampton,3,Networks,Male,39,Ahmedabad,None,2,1,1
0,15679622,Clayton,4,Networks,Male,35,Mumbai,None,1,1,1
0,15730150,Otutodilichukwu,3,Organic,Male,37,Kolkata,Base,1,0,1
0,15813192,Chukwuemeka,2,Networks,Male,25,New Delhi,None,2,1,0
0,15606554,Douglas,5,Networks,Male,29,Hyderabad,None,1,1,0
0,15611794,Galloway,3,Direct,Male,61,New Delhi,Silver,2,1,1
0,15672357,Sochima,4,Organic,Male,38,Surat,None,2,0,1
0,15711759,Wilkins,3,Networks,Female,29,Chennai,Base,1,1,1
1,15615296,Rice,2,Networks,Male,39,Cochin,None,1,0,1
0,15699294,Pope,3,Networks,Male,30,Hyderabad,None,2,0,0
0,15788634,Romani,5,Organic,Female,37,Bangalore,Base,1,0,0
0,15660871,Ch'ang,4,Networks,Male,28,Mumbai,Silver,1,0,1
0,15618258,Chizuoke,4,Organic,Male,37,Chennai,Gold,1,0,1
0,15722535,Ireland,2,Networks,Female,33,Surat,Silver,1,1,0
0,15711977,Finch,4,Networks,Male,36,Delhi,Platinum,1,0,1
1,15690169,Meng,4,Networks,Male,31,Surat,Platinum,2,0,1
0,15790689,Hibbins,4,Organic,Male,32,Ahmedabad,None,1,1,1
0,15665181,Chung,6,Organic,Male,25,Surat,None,2,1,0
1,15633608,Black,4,Networks,Male,33,Bangalore,Silver,2,1,1
0,15805261,Balashov,4,Organic,Male,29,Mumbai,None,2,1,0
0,15740356,Palmer,4,Direct,Male,26,Delhi,Base,1,1,0
0,15808223,Lea,4,Organic,Male,41,Hyderabad,Silver,1,1,1
0,15769980,Singleton,5,Direct,Female,40,Chandigarh,None,1,1,1
0,15675450,Burt,5,Networks,Male,48,Ahmedabad,None,2,1,1
1,15776494,Siciliano,5,Networks,Male,61,Chennai,Gold,1,1,1
1,15592412,Sun,5,Direct,Male,45,Delhi,Silver,1,0,1
0,15777452,Sauve,3,Networks,Female,46,New Delhi,None,1,0,0
0,15692258,Thompson,3,Organic,Male,31,Hyderabad,Base,1,0,0
0,15791045,Boni,3,Networks,Female,38,Chandigarh,Silver,1,1,0
0,15807889,Wood,4,Direct,Male,74,Chennai,Base,1,0,1
0,15602043,Buccho,5,Direct,Female,46,Chennai,Silver,2,0,0
0,15807335,Spencer,4,Organic,Female,64,Delhi,Base,1,1,1
1,15629985,Eidson,5,Direct,Female,47,Cochin,None,2,0,0
1,15679453,Hung,4,Direct,Female,39,Mumbai,Base,1,1,1
0,15637315,Melvin,4,Organic,Female,41,Chandigarh,None,2,0,1
1,15691513,Dawkins,3,Networks,Male,60,Ahmedabad,None,4,1,1
0,15622289,Rizzo,4,Organic,Female,36,Ahmedabad,None,2,1,0
0,15715184,Capon,5,Organic,Female,31,Delhi,Silver,2,0,1
1,15702801,Ts'ao,4,Networks,Female,29,Chandigarh,None,1,0,0
0,15719931,Johnstone,6,Networks,Male,31,Mumbai,None,2,0,1
0,15806081,Fleming,4,Direct,Female,48,Bangalore,Silver,2,0,1
0,15796336,Chang,5,Organic,Female,34,Ahmedabad,None,2,0,1
1,15647306,Gibbs,5,Networks,Female,29,Ahmedabad,Silver,1,1,1
0,15742369,Rita,4,Organic,Male,31,Chennai,None,2,1,1
0,15655859,Munro,6,Organic,Male,35,Chennai,Base,2,0,1
0,15675650,Duncan,2,Networks,Female,39,Mumbai,None,1,1,0
0,15574119,Okwuadigbo,3,Organic,Female,64,Hyderabad,None,1,1,1
0,15754168,McIntosh,3,Networks,Female,40,Chandigarh,None,1,1,1
1,15763029,Ch'iu,4,Direct,Male,46,Ahmedabad,Platinum,1,1,1
0,15765048,Watt,3,Networks,Male,30,Chandigarh,None,2,0,1
0,15786215,Udinese,5,Networks,Male,56,Mumbai,Base,2,0,1
0,15707559,Clark,4,Networks,Female,30,Ahmedabad,None,2,1,1
1,15582129,Hsia,3,Networks,Male,62,Hyderabad,None,3,0,1
0,15687540,Obiuto,4,Networks,Male,32,Ahmedabad,None,2,1,0
0,15787196,T'ien,4,Organic,Male,46,Bangalore,None,2,1,1
1,15670898,McKenzie,5,Networks,Female,60,Chennai,Base,2,0,0
0,15775433,Tang,4,Direct,Male,71,Hyderabad,None,2,1,1
0,15700693,Tu,4,Networks,Male,68,Bangalore,None,2,1,1
0,15677955,Tsui,5,Direct,Male,33,Hyderabad,Base,1,0,1
0,15570086,Lynch,4,Direct,Male,18,Ahmedabad,None,1,1,0
0,15794875,Hung,4,Organic,Male,35,New Delhi,None,2,1,0
1,15673591,Oluchukwu,6,Networks,Male,44,Chandigarh,Silver,4,1,0
0,15631756,Tuan,2,Networks,Female,35,Chennai,Gold,2,0,0
0,15757617,Lewis,5,Networks,Male,55,New Delhi,Silver,1,0,1
0,15612729,Chidiebere,4,Networks,Female,63,Surat,None,2,1,1
0,15637857,Woolacott,4,Networks,Female,31,Mumbai,None,1,1,0
1,15681007,Yen,6,Networks,Female,35,Bangalore,Silver,4,0,1
0,15593622,Service,4,Networks,Male,43,Cochin,Base,2,1,0
1,15629273,Lin,4,Direct,Male,42,Mumbai,Silver,1,0,1
0,15765846,Chuang,6,Organic,Female,31,Bangalore,None,1,0,1
1,15596013,Akhtar,4,Direct,Female,58,Hyderabad,Silver,1,0,0
0,15722473,Faulkner,5,Networks,Male,41,Chandigarh,None,2,0,1
1,15774936,Liang,3,Direct,Male,41,New Delhi,Silver,1,1,1
0,15685640,Dancy,4,Networks,Female,41,Chandigarh,Silver,1,1,1
1,15566563,Duigan,5,Networks,Female,30,Delhi,Silver,1,0,1
0,15768746,McLean,3,Networks,Male,33,New Delhi,None,2,0,0
0,15689952,Zuyeva,5,Organic,Male,41,Chennai,None,1,1,0
1,15725906,Hankinson,4,Organic,Female,51,Mumbai,None,1,1,1
0,15634501,Wei,2,Networks,Male,60,Hyderabad,Silver,1,1,0
0,15571940,Afamefula,3,Organic,Male,22,Chandigarh,Base,1,1,1
0,15741643,Chiang,5,Direct,Male,35,Surat,Base,1,1,1
0,15806822,Myers,5,Networks,Female,36,Kolkata,None,2,0,0
0,15701166,Chinedum,4,Networks,Male,40,Chennai,Silver,2,1,1
0,15718531,Ukaegbunam,3,Networks,Female,35,Mumbai,None,2,1,1
0,15628308,Akubundu,6,Networks,Female,24,New Delhi,None,2,1,1
1,15585287,Sal,6,Direct,Female,35,Ahmedabad,Base,1,0,1
1,15781619,Stevenson,5,Networks,Female,38,Hyderabad,None,1,0,1
0,15805162,Sutherland,3,Networks,Male,25,Kolkata,None,2,1,1
0,15588535,Ts'ao,5,Organic,Female,39,New Delhi,None,2,0,0
0,15775307,Sung,2,Organic,Female,38,Chandigarh,None,1,1,1
0,15777616,Pisani,4,Direct,Male,28,Cochin,Base,1,0,1
1,15692291,Hs?eh,3,Organic,Female,42,New Delhi,None,2,0,1
0,15680843,Sherrod,4,Networks,Male,34,Mumbai,None,2,1,1
0,15606232,Holloway,4,Organic,Female,36,Surat,Base,1,1,1
0,15641585,Newton,6,Networks,Male,40,New Delhi,None,1,1,0
0,15684358,Kang,5,Networks,Male,41,Chandigarh,None,2,1,1
1,15806389,Walton,3,Direct,Female,55,Hyderabad,Silver,2,1,0
1,15641860,Bradley,5,Direct,Male,34,New Delhi,Base,2,0,1
0,15814237,Watkins,4,Direct,Male,30,Chandigarh,Silver,2,1,1
0,15808780,Tien,6,Networks,Female,34,Bangalore,None,2,0,0
0,15767064,Davide,4,Organic,Female,36,Hyderabad,None,1,1,1
1,15751177,Milne,4,Direct,Female,44,Bangalore,Base,1,0,1
0,15613427,Barling,4,Direct,Female,49,Surat,Base,2,0,0
0,15647259,Barnett,4,Organic,Male,35,Bangalore,None,2,0,0
1,15748660,Ellis,3,Direct,Female,49,Hyderabad,None,1,0,1
0,15726695,Hsia,4,Organic,Female,20,Ahmedabad,Base,2,0,1
0,15757473,Chukwujamuike,5,Networks,Female,27,Surat,Gold,2,1,0
0,15809509,Venables,4,Networks,Male,29,Chandigarh,Base,1,1,1
0,15715512,Hsia,6,Direct,Male,29,Hyderabad,Gold,1,1,1
1,15614168,Alexander,5,Direct,Female,50,Delhi,Gold,1,0,1
1,15679818,Yuan,4,Direct,Male,67,Surat,Silver,1,1,0
0,15609928,Johnston,6,Direct,Male,43,Chennai,Silver,2,1,0
0,15731246,Hobler,4,Organic,Male,40,Cochin,None,2,0,1
0,15685243,Jamieson,5,Networks,Female,63,Cochin,None,2,1,0
0,15638730,Macleod,5,Networks,Female,21,Kolkata,None,2,1,0
0,15697034,Norris,3,Organic,Female,22,Bangalore,None,2,1,0
0,15699225,Pirozzi,5,Networks,Male,46,Kolkata,None,2,0,1
0,15677387,Folliero,5,Direct,Female,33,Cochin,None,1,1,0
0,15759184,Russell,5,Networks,Male,34,Surat,Base,1,0,1
0,15595991,Hsiung,3,Networks,Male,54,Mumbai,None,1,1,1
1,15681332,Tate,2,Networks,Female,43,New Delhi,None,1,0,1
0,15756299,Davis,5,Networks,Female,64,Bangalore,None,1,1,1
0,15750547,Bair,5,Networks,Male,26,Ahmedabad,None,2,1,1
0,15566380,Drury,3,Organic,Female,33,Cochin,None,2,1,1
0,15675963,Padovano,4,Networks,Female,57,Ahmedabad,None,2,1,1
0,15674671,Conway,3,Organic,Male,76,Bangalore,Silver,2,1,1
0,15621466,Waters,4,Direct,Male,38,Chandigarh,None,1,0,0
0,15607176,Kang,4,Networks,Male,22,Chandigarh,None,1,1,1
0,15570299,Martin,3,Direct,Female,31,New Delhi,Gold,1,0,1
0,15613197,Ugochukwutubelum,3,Networks,Male,40,Mumbai,None,2,0,1
0,15798885,Burns,3,Networks,Male,56,Delhi,Silver,2,1,1
0,15714883,Genovese,3,Networks,Female,25,Bangalore,Base,1,1,0
0,15604497,Beale,2,Direct,Male,44,Surat,None,1,0,1
0,15773949,Cherkasova,4,Networks,Female,36,Chandigarh,None,2,1,1
0,15774164,Coles,3,Direct,Male,33,Chennai,Platinum,2,0,1
0,15774127,Potter,3,Networks,Male,46,Chandigarh,None,2,0,1
0,15619016,McMinn,4,Direct,Male,46,Chennai,Base,2,1,1
1,15795759,Bergamaschi,4,Direct,Female,52,Hyderabad,Base,1,0,1
1,15798844,Chijindum,4,Networks,Male,54,Surat,Silver,1,0,0
0,15717962,Ch'iu,5,Organic,Male,63,Ahmedabad,Base,1,1,1
0,15691504,Yusupova,4,Direct,Female,52,Mumbai,Base,1,0,0
0,15693893,Davis,4,Direct,Male,59,Ahmedabad,Base,1,1,0
0,15672499,Iadanza,4,Networks,Male,34,Chandigarh,Silver,2,1,1
0,15750410,Jordan,4,Networks,Female,25,Delhi,Base,1,1,1
0,15568904,Kruglova,4,Direct,Male,34,Chandigarh,None,1,1,1
1,15649033,Echezonachukwu,4,Direct,Female,55,Surat,Silver,2,0,1
1,15780989,Hajek,3,Organic,Male,43,Bangalore,Silver,1,1,1
0,15771059,Welch,5,Direct,Female,34,Bangalore,Gold,1,0,0
0,15687852,Vinogradoff,4,Networks,Male,30,Bangalore,None,1,0,0
0,15695280,Hung,3,Direct,Male,24,Mumbai,Silver,1,0,0
1,15592751,Okwudiliolisa,4,Direct,Female,63,Chandigarh,None,1,0,1
0,15598338,Mays,4,Direct,Female,33,Chandigarh,Platinum,2,0,0
0,15735784,Gardner,3,Networks,Male,38,Mumbai,None,1,0,1
0,15629128,Mamelu,5,Direct,Male,42,Bangalore,Silver,2,1,1
0,15642870,Ross,4,Networks,Male,58,Ahmedabad,None,1,1,0
0,15637977,Barese,3,Direct,Male,25,Mumbai,Silver,1,0,0
0,15600792,Swayne,4,Organic,Male,29,Kolkata,None,2,1,0
0,15576131,Phillips,4,Networks,Male,40,Chennai,None,2,0,1
0,15686588,Manfrin,5,Networks,Female,28,Bangalore,Silver,1,1,0
1,15761018,Tan,3,Direct,Male,50,Bangalore,Silver,2,0,1
0,15616029,Adams,5,Networks,Male,32,Surat,None,2,0,1
0,15761149,Teng,4,Networks,Female,44,Mumbai,Silver,1,1,0
1,15802758,Chinwendu,3,Direct,Female,23,Delhi,None,2,0,1
1,15647838,Davison,4,Direct,Female,51,Bangalore,Base,1,0,1
0,15735968,Hsing,4,Networks,Male,41,Cochin,None,2,1,0
0,15581286,Castro,5,Networks,Female,40,Ahmedabad,Platinum,1,1,1
0,15625445,Parkin,3,Networks,Female,36,Mumbai,None,2,1,0
0,15600173,Manna,3,Networks,Female,33,Ahmedabad,None,2,1,1
0,15635143,Fennescey,5,Networks,Male,42,Bangalore,None,2,1,0
1,15664849,Colon,3,Organic,Male,46,Chandigarh,None,1,1,0
0,15762455,Yeh,4,Organic,Male,33,New Delhi,None,1,1,0
1,15797165,Bergamaschi,5,Networks,Male,56,Ahmedabad,None,1,0,0
0,15788189,Matveyeva,4,Networks,Female,41,Mumbai,None,1,0,1
0,15780492,Ignatyeva,4,Networks,Male,42,Delhi,None,2,0,1
1,15678497,Lederer,6,Organic,Male,48,Bangalore,None,1,0,1
0,15588560,Nwabugwu,3,Direct,Female,32,Mumbai,Silver,1,1,1
0,15606003,Abramowitz,3,Networks,Female,21,Chandigarh,None,2,1,1
0,15611756,Chapman,3,Direct,Female,47,Delhi,Base,2,1,1
1,15789563,Fiorentino,5,Direct,Female,46,Surat,Base,1,1,1
0,15702416,Cecil,5,Networks,Male,43,Surat,Base,1,0,0
1,15766288,Ikechukwu,3,Direct,Female,36,Chennai,None,1,0,1
0,15667633,Allen,4,Networks,Female,38,Hyderabad,None,2,1,1
0,15622774,Kao,4,Networks,Male,34,Kolkata,None,1,1,1
